LOAN,MORTDUE,VALUE,YOJ,DEROG,DELINQ,CLAGE,NINQ,CLNO,DEBTINC,REASON_HomeImp,JOB_Office,JOB_Other,JOB_ProfExe,JOB_Sales,JOB_Self
-0.964573642291891,-0.05820607589322365,-0.3462166691946883,-0.7886346070796574,-0.2815789325799809,-0.3742349992551775,-0.45208967704195324,-0.7109995953291007,0.9741553677167718,-0.3110528751703659,-0.6594300788480593,-0.4310158731586318,-0.9127656323378338,-0.5171179281570868,7.129241681730374,-0.18022650682830757
0.21978267966128856,-0.5713613843419414,-0.5263172920565272,-0.10304918324270718,-0.2815789325799809,-0.3742349992551775,-1.5585352534530745,1.1083453441319828,-1.119297053435438,-0.14355711675276395,-0.6594300788480593,-0.4310158731586318,1.0955714857917422,-0.5171179281570868,-0.14026737269443848,-0.18022650682830757
-0.6261861217338397,-0.2310616239362505,-0.3597313009062917,-0.7886346070796574,-0.2815789325799809,-0.3742349992551775,-0.3591074718614006,-0.10455128217540621,1.3729082098410024,-0.6767321869388149,-0.6594300788480593,-0.4310158731586318,1.0955714857917422,-0.5171179281570868,-0.14026737269443848,-0.18022650682830757
-0.7686650777582823,-0.41523607936309276,-0.5145739095862873,-0.24016626801009722,-0.2815789325799809,2.354132701736698,-0.8011848943526206,-0.10455128217540621,-1.0196088429043804,0.7954971216783676,-0.6594300788480593,-0.4310158731586318,-0.9127656323378338,-0.5171179281570868,-0.14026737269443848,-0.18022650682830757
-0.8488094905220314,-0.6040690095324097,0.06361498027199416,-0.37728335277748726,-0.2815789325799809,0.5352209010754476,0.5735911383034162,-0.7109995953291007,-1.119297053435438,0.11277774934859096,-0.6594300788480593,-0.4310158731586318,-0.9127656323378338,1.9337948764681516,-0.14026737269443848,-0.18022650682830757
-0.24327392741815007,-0.3500637483306022,-0.3260598528279719,-0.9257516918470474,0.9696497258928511,0.5352209010754476,1.2510333265625788,1.7147936572856772,0.5754025255925413,0.11277774934859096,-0.6594300788480593,-0.4310158731586318,-0.9127656323378338,1.9337948764681516,-0.14026737269443848,-0.18022650682830757
0.1307333321460119,-1.3448988231920418,-0.24989613544934217,2.6392925121050936,0.9696497258928511,5.082500402728573,0.6340202536085242,-0.10455128217540621,-0.022726737593804298,0.11277774934859096,-0.6594300788480593,-0.4310158731586318,1.0955714857917422,-0.5171179281570868,-0.14026737269443848,-0.18022650682830757
4.6900599249281765,2.9227546056690232,3.330329956118664,0.445419155826853,-0.2815789325799809,-0.3742349992551775,0.5693886182939352,0.5018970309782883,0.3760261045304262,-0.6437033866439843,-0.6594300788480593,-0.4310158731586318,-0.9127656323378338,-0.5171179281570868,-0.14026737269443848,5.548573390220829
-0.26108379692120537,0.387484763702064,0.1598115265704449,-0.9257516918470474,-0.2815789325799809,-0.3742349992551775,-0.819896903233326,-0.10455128217540621,0.3760261045304262,0.7066400149160265,1.516461004852665,-0.4310158731586318,-0.9127656323378338,1.9337948764681516,-0.14026737269443848,-0.18022650682830757
-0.2076541884120394,-0.5520554400150579,-0.3345087117092757,-0.6515175223122673,-0.2815789325799809,-0.3742349992551775,-0.5661451282542597,-0.10455128217540621,-1.3186734744975532,-0.7853692628173389,-0.6594300788480593,-0.4310158731586318,-0.9127656323378338,-0.5171179281570868,-0.14026737269443848,-0.18022650682830757
0.03277904987920758,1.2844195602938848,1.8124933437170554,0.7196533253616331,-0.2815789325799809,-0.3742349992551775,0.3223336758830583,-0.7109995953291007,-0.022726737593804298,0.3093465931051253,1.516461004852665,-0.4310158731586318,-0.9127656323378338,1.9337948764681516,-0.14026737269443848,-0.18022650682830757
1.270564980341553,-1.3973344296318881,-1.0279882146879062,2.6392925121050936,-0.2815789325799809,-0.3742349992551775,0.2941776994966525,-0.7109995953291007,-0.7205442113112076,0.9019088197075207,-0.6594300788480593,-0.4310158731586318,1.0955714857917422,-0.5171179281570868,-0.14026737269443848,-0.18022650682830757
-0.6261861217338397,-0.1397541956876851,-0.3260598528279719,-0.6515175223122673,-0.2815789325799809,-0.3742349992551775,-0.06807065268853707,-0.10455128217540621,-0.12241494812486191,0.11277774934859096,-0.6594300788480593,-0.4310158731586318,-0.9127656323378338,1.9337948764681516,-0.14026737269443848,-0.18022650682830757
-0.9289539032857803,0.13218314496565087,1.7486575210583155,0.7196533253616331,-0.2815789325799809,-0.3742349992551775,-2.0284388630017265,-0.10455128217540621,-1.3186734744975532,0.11277774934859096,1.516461004852665,-0.4310158731586318,-0.9127656323378338,-0.5171179281570868,-0.14026737269443848,5.548573390220829
-0.804284816764393,-1.0436126663159526,-1.0450453448822365,-1.1999858613818275,-0.2815789325799809,-0.3742349992551775,-0.7585332770628769,-0.10455128217540621,0.8744671571857142,0.6846926842759442,1.516461004852665,2.3201001686356877,-0.9127656323378338,-0.5171179281570868,-0.14026737269443848,-0.18022650682830757
-0.5549466437216184,-0.47951045949665844,-0.6553882242746841,-1.1999858613818275,-0.2815789325799809,-0.3742349992551775,0.14196932849025448,-0.10455128217540621,-0.8202324218422652,-1.0514480552216472,-0.6594300788480593,-0.4310158731586318,1.0955714857917422,-0.5171179281570868,-0.14026737269443848,-0.18022650682830757
-0.03846042813301375,-0.23940311518152574,-0.27175335108776755,-1.1999858613818275,-0.2815789325799809,-0.3742349992551775,1.3618561915818435,0.5018970309782883,-0.62085600078015,1.3019034977784847,-0.6594300788480593,-0.4310158731586318,1.0955714857917422,-0.5171179281570868,-0.14026737269443848,-0.18022650682830757
-1.4365351841228573,-0.18656579386584454,-1.4918961034934157,-0.24016626801009722,-0.2815789325799809,-0.3742349992551775,-1.9632390279775027,1.1083453441319828,-1.7174263166217838,0.11277774934859096,1.516461004852665,-0.4310158731586318,1.0955714857917422,-0.5171179281570868,-0.14026737269443848,-0.18022650682830757
-0.43027755720023103,0.5234298037419182,0.39763716220831963,0.034067901524682864,-0.2815789325799809,-0.3742349992551775,-0.02649543175974572,-0.7109995953291007,0.5754025255925413,0.08285528242076498,-0.6594300788480593,-0.4310158731586318,1.0955714857917422,-0.5171179281570868,-0.14026737269443848,-0.18022650682830757
-0.6261861217338397,-0.3103412361965861,-0.5587311531734789,-0.6515175223122673,-0.2815789325799809,0.5352209010754476,1.5907172636687374,-0.7109995953291007,-1.2189852639664955,-0.37864018635707236,-0.6594300788480593,-0.4310158731586318,1.0955714857917422,-0.5171179281570868,-0.14026737269443848,-0.18022650682830757
-0.17203444940592874,-1.0449359623775258,-1.0139244957114801,1.5423558339659733,-0.2815789325799809,0.5352209010754476,0.32850715919527174,0.5018970309782883,-0.5211677902490923,-0.45198927541310085,-0.6594300788480593,-0.4310158731586318,-0.9127656323378338,1.9337948764681516,-0.14026737269443848,-0.18022650682830757
-0.8488094905220314,-1.0377050946124997,-0.8797523656781964,3.050643766407264,-0.2815789325799809,-0.3742349992551775,0.7636248037495049,-0.7109995953291007,-0.22210315865591954,0.11277774934859096,-0.6594300788480593,-0.4310158731586318,1.0955714857917422,-0.5171179281570868,-0.14026737269443848,-0.18022650682830757
0.7986034385105868,1.8372973808766186,1.6107303426333412,-0.7886346070796574,-0.2815789325799809,-0.3742349992551775,-0.015535409582664413,-0.7109995953291007,-0.42147957971803474,0.8101337344923093,1.516461004852665,-0.4310158731586318,-0.9127656323378338,-0.5171179281570868,-0.14026737269443848,5.548573390220829
0.6828392867407271,1.6114627297970279,2.550838589979423,2.6392925121050936,-0.2815789325799809,-0.3742349992551775,1.9633072026078295,-0.10455128217540621,-0.32179136918697715,0.5580917156618684,1.516461004852665,-0.4310158731586318,-0.9127656323378338,1.9337948764681516,-0.14026737269443848,-0.18022650682830757
-0.5816614479762013,-0.5277398748836465,-0.553293418002493,-0.24016626801009722,-0.2815789325799809,1.4446768014060727,0.3237553150311503,-0.10455128217540621,-0.9199206323733228,-0.5595424242437071,1.516461004852665,-0.4310158731586318,1.0955714857917422,-0.5171179281570868,-0.14026737269443848,-0.18022650682830757
-0.7063305344975886,-0.6909070053330109,-0.7055322902976843,-0.37728335277748726,-0.2815789325799809,-0.3742349992551775,-1.125113523385866,-0.10455128217540621,-1.119297053435438,-0.4210275695364864,-0.6594300788480593,-0.4310158731586318,1.0955714857917422,-0.5171179281570868,-0.14026737269443848,-0.18022650682830757
-0.7597601430067547,-1.1039407885516117,-0.9707945766842794,0.034067901524682864,-0.2815789325799809,-0.3742349992551775,-0.15752164585656028,0.5018970309782883,-1.2189852639664955,0.11277774934859096,1.516461004852665,-0.4310158731586318,-0.9127656323378338,1.9337948764681516,-0.14026737269443848,-0.18022650682830757
-0.2967035359273161,-0.6734678536644184,-0.7317113540850365,-0.6515175223122673,0.9696497258928511,-0.3742349992551775,-0.8757180010757435,0.5018970309782883,-1.2189852639664955,-0.8930409585103816,-0.6594300788480593,-0.4310158731586318,1.0955714857917422,-0.5171179281570868,-0.14026737269443848,-0.18022650682830757
0.4958356569586462,2.641459671437418,2.432288878254965,-0.9257516918470474,-0.2815789325799809,-0.3742349992551775,1.652082562095687,-0.7109995953291007,0.47571431506148376,0.5132913651311448,-0.6594300788480593,-0.4310158731586318,-0.9127656323378338,1.9337948764681516,-0.14026737269443848,-0.18022650682830757
-0.4391824919517587,-0.16106871439374257,-0.44979932482962476,0.445419155826853,-0.2815789325799809,-0.3742349992551775,0.7923170520787003,-0.10455128217540621,1.0738435782478295,1.2719694873698784,1.516461004852665,2.3201001686356877,-0.9127656323378338,-0.5171179281570868,-0.14026737269443848,-0.18022650682830757
0.7006491562437825,0.018072489941757978,-0.049496996281477794,0.1711849862920729,-0.2815789325799809,-0.3742349992551775,-0.3285276501426121,-0.7109995953291007,-0.12241494812486191,0.5643170214269161,-0.6594300788480593,2.3201001686356877,-0.9127656323378338,-0.5171179281570868,-0.14026737269443848,-0.18022650682830757
-1.3652957061106359,0.04607437981612391,-0.25049836019140576,-0.24016626801009722,-0.2815789325799809,-0.3742349992551775,0.8522560587132333,-0.7109995953291007,-0.9199206323733228,1.206265224238988,1.516461004852665,-0.4310158731586318,-0.9127656323378338,1.9337948764681516,-0.14026737269443848,-0.18022650682830757
-0.3056084706788437,1.589817387075577,1.3272596140455295,0.30830207105946295,-0.2815789325799809,-0.3742349992551775,0.8231206755309433,-0.7109995953291007,-0.12241494812486191,-0.5275122040234679,-0.6594300788480593,-0.4310158731586318,-0.9127656323378338,-0.5171179281570868,-0.14026737269443848,-0.18022650682830757
-0.7864749472613377,-0.9512182448739519,-0.8302282368896734,-1.1999858613818275,-0.2815789325799809,-0.3742349992551775,-0.2706420989937828,-0.7109995953291007,-0.8202324218422652,4.5056061411104675,-0.6594300788480593,2.3201001686356877,-0.9127656323378338,-0.5171179281570868,-0.14026737269443848,-0.18022650682830757
-0.5015170352124524,-0.20485563585973418,-0.31148247157155046,0.582536240594243,-0.2815789325799809,-0.3742349992551775,0.8070111533683962,1.1083453441319828,1.4725964203720598,0.8887128095379874,-0.6594300788480593,2.3201001686356877,-0.9127656323378338,-0.5171179281570868,-0.14026737269443848,-0.18022650682830757
